Num,Tweet,Label
1.4941E+18,Saíram as primeiras imagens da reunião entre Bolsonaro e Putin. Que orgulho do nosso presidente! Não se sujou de farofa e fez pipi na caixinha de areia! #BolsonaroOrgulhodoBrasil https://t.co/xBJbpCKMfL,
1.4941E+18,"@JovemPanNews @FATeAtualizei Nada fazem pra evitar essas catástrofes.  É ai: blá blá blá bla blá. ""A culpa é do PUTIN porquê é comunista.",
1.4941E+18,From today's @FT @ftopinion #RussiaUkraineCrisis #Putin https://t.co/HB1eelNMMX,
1.4941E+18,"Something very definitely has the Unionists spooked. Not for nothing are old scares and smears being resurrected. Pensions, Cybernats and 'Businesses will leave' were *classic* attack lines in 2014. Keep a beady eye on BBC Scotland and Glenn Campbell. Something's afoot.",
1.4941E+18,@SamSacks I thought they were already transitioning to the ‘we revealed the plot so now they aren’t going to attack’,
1.4941E+18,"It's 2022, and the privileged wife of the PM used the platform of a national TV show to tell a survivor of child sexual abuse to smile for her husband, a man who has shown zero respect to women.\n\nJenny Morrison's attack on @TamePunk was obscene. #EnoughIsEnough #auspol #60Mins https://t.co/gIvxGY9pfi",
1.4941E+18,@27khv @jensstoltenberg Nato - we will escalate when russia didn't attack Ukraine.\nNato - we will escalate when russia will pull back its troop.,
1.4941E+18,He mantenido una llamada de urgencia con Putin. No tengo ni idea de lo que me ha dicho porque me he quedado dormido.,
1.4941E+18,"""Wow. Teacher of the Year isn’t good enough for a citizen appointment to the Board of Education. #RespectOurTeachers"" - @vaplan2018  https://t.co/7zZBVsoPcg https://t.co/XEe7Qz8ADc",
1.4941E+18,"@RusMission_EU @mfa_russia Crap, i think i may have a hit on me now.",
1.4941E+18,CHECAMOS: É falso que o Jair Bolsonaro chegou na Rússia e foi pescar com o Vladimir Putin montados em urso e onça https://t.co/FyrWPZyYDA,
1.4941E+18,💬 FM Sergey Lavrov during #RussiaBrazil talks in the 2 + 2 format: We are interested in an independent role for Latin America and the Caribbean on the international scene. Brazil is playing a leading role in facilitating the development of the region.\n\n🔗 https://t.co/HICN1dipjB https://t.co/SaNhJYDlN6,
1.4941E+18,"You're the one, who doesn't know what the INTELLIGENT AMERICAN MAJORITY, cares about. We care about JUSTICE &amp; all fascist insurrectionists being held accountable for the, Unamerican 1/6 ATTACK on Democracy. We care about, never allowing Repulsivecans, in power, again. Got it? https://t.co/hbdZ8KdJBs",
1.4941E+18,Y pensar que a nosotros nos deposita Maduro y Putin 🤣🤣🤣 https://t.co/8VeVI1Ld1N,
1.4941E+18,The leading three women is enough to give anyone a HEART ATTACK. Phenomenal casting https://t.co/kjGQw7XRNe,
1.4941E+18,@NBCNightlyNews @NBCNews @DavidMuir @ABC @CBSNews @NorahODonnell crickets on the Hilliary  Clinton campaign’s scandal. Why?  Bad reporting on Trump Russia Russia she created?  Not fair and balanced!,
1.4941E+18,@Biakicis Ele se curvou a todas exigências do Putin. Um verdadeiro pau mandado.,
1.4941E+18,"Russie / Ukraine, nos reporters dans les deux pays… la crise au jour le jour sur @RTLFrance et @M6 , dès demain dans #RTLMatin https://t.co/AhUhIFYO2d",
1.4941E+18,"@ChusBello Esta propaganda presenta a una Europa en estado postración por la delincuencia, la inmigración, la ""invasión islámica"" y el ""reemplazo racial""; y a la vez presenta la Rusia de Putin como la única salvación posible a ese estado de postración apocalíptico: ""Ex Oriente Lux"".",
1.4941E+18,Putin tocando a música de campanha do Biroliro? 😳 https://t.co/mFbyJ9lwEK,
1.4941E+18,"@SigaGazetaBR ""Os Poderes são Independentes e Harmônicos"".\nO 🇧🇷 esta fazendo uma visita oficial a Rússia !\n@rpsenador \n@SenadoFederal",
1.4941E+18,"Em 2014, depois da invasão russa na Crimeia, Dilma resistiu a pressões dos EUA de desconvidar Putin para a Cúpula do Grupo BRICS, que aconteceria em Fortaleza logo depois da Copa do Mundo. https://t.co/hBjhSYcSW3",
1.4941E+18,HOUSE FIRE | 2322 W Casado St | E12 has light smoke showing | E12 fire attack |,
1.4941E+18,"@MaYa_Ukraine Раджу включити камеру на смартфоні, і піти в той магазин знову. Розпитати її про абсолютно увесь асортимент товару що у них є!\nТут буде два варіанта:\n1. Або вона вивчить в процесі добре українську.\n2. Або заробить на другу догану і звільнення!\n😂",
1.4941E+18,Russia Has Alternatives to Swift in Case of Sanctions: Siluanov\n\nBitcoin fixes this,
1.4941E+18,"@TimothyTobias2 Authoritarian, aggressive dictators are bad everywhere, including Russia.",
1.4941E+18,Putin recibiendo a Bolsonaro vs. recibiendo a Macrón y al resto de líderes europeos globalistas🤣 https://t.co/uYZRJbgO7l,
1.4941E+18,"How did Georgia Republicans celebrate #BlackHistoryMonth? By redistricting 3 Black Cobb County elected officials out of the communities that elected them. \n\nNot only is our right to vote under attack, they are also telling us our votes don’t matter. #gapol #LawlessLegislature",
1.4941E+18,@FabioAlexander_ Orgulho da Russia isso sim,
1.4941E+18,"@HockeyN61743951 @FlutoShinzawa Tell me you know nothing about hockey without telling me you know nothing about hockey 😂 Imagine thinking Marchand is a ""failure"" at hockey lol. Not sure what Putin or Russia has to do with any of this but okay...",
1.4941E+18,"#Punjab_With_Modi\nPM Modi spoke of how Congress had done a lot of things against the nation and Punjab. When the whole nation was united after the Pathankot attack, the Congress party was questioning the bravery of the army.\nvia NaMo App",
1.4941E+18,"WaPo gift article: ""Thousands of frantic text messages\nthat might have otherwise been\nlost to history are now key to piecing together a picture of the events surrounding the Jan. 6 attack.""\nhttps://t.co/pYIhROQ0Kf",
1.4941E+18,"Em encontro com o Putin, Bolsonaro faz comentário toxicamente machista e envergonha o Brasil: ""Você já viu que coisa feia a muié do Macron?"" https://t.co/KRl6HIj6Db",
1.4941E+18,Israel refuses sale of Iron Dome missile defense system to Ukraine https://t.co/mlvxlFqzAF 今のウクライナ危機が発生する以前の購入交渉の話なので、やっぱりどうでもいいですね。今話すことではない。,
1.4941E+18,"""O mundo é a nossa casa e Deus está acima de todos nós. Pregamos a paz e respeitamos todos aqueles que agem dessa maneira. Afinal de contas, esse é o interesse de todos nós: paz para o mundo."" — @jairbolsonaro\n\nAo ouvir 'paz para o mundo', Putin faz um leve gesto de concordância.",
1.4941E+18,Joe Rogan is amassing troops at the Ukraine border per CNN,
1.4941E+18,Good call with @vonderleyen to discuss #Russia &amp; #Ukraine. I briefed her on the first day of our #NATO Defence Ministers meeting. We will continue our close NATO-#EU cooperation &amp; stand united for the benefit of all our citizens.,
1.4941E+18,"Em 2005, Lula reuniu-se com Putin em Moscou e anunciou uma 'parceria estratégica' entre os dois países. https://t.co/kJQ8zTGvvV",
1.4941E+18,I have spoken with Vladimir Putin and told him to back off from the disputed land.\nIt belongs to Nepal and soon we will release new map of Nepal.\n\nK P Sharma Oli\nFormer Prime Minister of Nepal.\n#RussiaUkraineCrisis https://t.co/NzDGfaxkGp,
1.4941E+18,Putin merde 😭😭😭😭 https://t.co/DxQNpzpvx5,
1.4941E+18,"Sorry, was ich nicht verstehe:\nWie kann ein Mensch mit einer\nsolchen #Sozialstruktur wie\n#Putin auf Dauer in einer Welt\nbestehen, die - besser! - nicht\ndas Böse, sondern das Gute\nwollen sollte!? - Ist ein solcher\nMensch wie Putin überhaupt\nkompromißfähig??? Trotz???\n😟🙏🙏🙏🙏🙏",
1.4941E+18,Just One week for the second part of Shingeki No Kyojin\nLooking forward to seeing Levi and Eren again 👀\nAre you excited to watch the end of Attack on Titan?💕\n@ShexyoArt https://t.co/GvamhL3LCL,
1.4941E+18,🇧🇷🇷🇺 | Lula explota del odio porque Putin recibió a Bolsonaro en Moscú: “Le debería haber dado un tirón de orejas”.\n\nhttps://t.co/kJzDK2hWVm,
1.4941E+18,"@JustinTrudeau Here is another portrait of Stephan Bandera (a Nazi collaborator during WW2), he is quite literally a national hero in Ukraine. Do you know what the three fingers mean on the flag ? https://t.co/I9VO4JaCu0",
1.4941E+18,"Russian President Vladimir Putin was pictured shaking hands and standing close to his Brazilian counterpart Jair Bolsonaro during his trip to Moscow, just days after forcing other leaders to sit at a distance https://t.co/4UJrvh3yWT",
1.4941E+18,"I’m calling on the administration to defend Florida’s fish processers, sellers, restaurants, and grocery stores who have been locked out of a $100 million seabass market due to diplomatic gamesmanship by Russia. https://t.co/DVMfDvDQVk",
1.4941E+18,Hmmm what do I watch first? Demon Slayer or Attack on Titan?,
1.4941E+18,$SPY russia and Bullard will crash this tomorrow thank god ↘,
1.4941E+18,https://t.co/at0fb6JILG,
1.4941E+18,@EmbassyofRussia @mfa_russia https://t.co/s8JDHWNBkb,
1.4941E+18,"First Mover Asia: Cryptos Hold Their Ground but Investors Remain Wary of Russia Invasion Plans, Inflation \nDenis Darnel - #AkilliGundem\n\nhttps://t.co/6bGE1xJ32q https://t.co/81MHSHT8en",
1.4941E+18,Surprise! Putin lied! https://t.co/U2QhNcTqIq,
1.4941E+18,Republicans have got nothing. They have completely shutdown. President Biden. Have got them in checkmate. All they got left is Big Daddy Putin. Midterm elections will be coco for cococo puffs.,
1.4941E+18,"Durante o governo FHC (1995-2002), o Brasil assinou uma série de acordos com a Rússia, motivados pela convicção de FHC de que era preciso diversificar as parcerias do Brasil. https://t.co/aML51PDvb1",
1.4941E+18,"five years old wxx sleeping between jxxnghwx, and when jxxng tries to kiss hwx good night, wxx puts his face on the way ""kisses for me"" he says and who are his parents to say no? so they attack his adorable face with lots and lots of kisses",
1.4941E+18,"@yosef_loper @DrGroftehauge @chrisalbon I remember that story—I thought it was fascinating! (https://t.co/OIBtSqjPNh). One could do a movie, incorporating unique characters and cultures involved… a thriller/comedy of errors?!",
1.4941E+18,O que #CarluxoMamateiro faz na Russia? https://t.co/wkCT8GB7yH,
1.4941E+18,"@The_AmazingMiky @TheSims I think they were under the impression all the advertising would have to be changed due to the same sex relationship on the cover. they chose not to release it in Russia because as far as I’m aware, they don’t allow that kind of thing in Russian media",
1.4941E+18,The look on Schulz's face on mention of Yugoslavia is priceless. \n\nOnly Putin has the gumptions to needle Europeans for their mistakes. EU is solely responsible for making the US the devil it is... https://t.co/oLDc2WMHnd,
1.4941E+18,"A viagem de Bolsonaro à Rússia - em meio a escalada das tensões com a Ucrânia e com diversos países do Ocidente - é um erro grave, que traz riscos diplomáticos e comerciais para o Brasil, sem nenhum ganho para o brasileiro.\n\nMais uma grande irresponsabilidade do governo federal.",
1.4941E+18,"RÚSSIA: Em seu primeiro compromisso oficial, Jair Bolsonaro participou de homenagem no Túmulo do Soldado Desconhecido, monumento que foi construído para relembrar os soldados da União Soviética que morreram em confronto com nazistas na Segunda Guerra Mundial.",
1.4941E+18,you know your anxiety attack is going really bad when you go scroll through your twitter tl to try to calm down,
1.4941E+18,@unusual_whales They should cancel russia for misinformation,
1.4941E+18,"""Holding these public servants hostage...Defunding local schools, taking away localities’ voices, and now this—Gov. Youngkin is making a name for himself as the Anti-Education Governor."" - @vademocrats  https://t.co/2B6OUVSk98 https://t.co/I6eHhso8Eh",
1.4941E+18,"@grecoromanross @lee_fontaine @Jorgeous_1 @Momneedsalatte What? and coming for someone about being in a car accident recently  is ok? Jorgeous posted about ""don't attack my sisters"" yet does something like that",
1.4941E+18,@mfrench75321 @justinbaragona @BillHemmer @FBIWFO @TheJusticeDept @DOJCrimDiv That’s exactly what happened &amp; it’s a good time to remind the nation that when the Russians approached the trump team instead of reporting it to the FBI as they should have they welcomed Russia’s help. https://t.co/FxrTnieeBd,
1.4941E+18,@agfan98 @brianstelter https://t.co/noob1qOdmI,
1.4941E+18,"A decisão do Brasil de não criticar a Rússia pela sua anexação da Crimeia em 2014 não teve, portanto, a ver com o q governo pensou da invasão per se (foi obviamente uma violação do direito internacional), mas foi fruto de considerações geopolíticas +amplas https://t.co/6LURTgUZIm",
1.4941E+18,"O Presidente @jairbolsonaro deveria ter quebrado a imprensa brasileira esquerdista lá na Rússia, porque o Brasil deseja ter um lugar no conselho de segurança da ONU mas segue as diretrizes dos países covardes,ser neutro em conflitos internacionais,o Brasil é covarde? https://t.co/aSvysaU7Qm",
1.4941E+18,Prayers up for Ukraine 🇺🇦 https://t.co/y8Dpsj0jlU,
1.4941E+18,"@DangerousTaco17 Well don’t let interactions with a few change how women should be treated. you’ll have good ones and bad ones. But if you treat them with respect and care, you’ll have more good than bad. People are passionate. An attack will always open the door to be retaliated against.",
1.4941E+18,@NBCInvestigates @NBCNews @ckubeNBC Russia trying to provoke a war. So obvious 😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫,
1.4941E+18,"@MaYa_Ukraine @komar_kolya якщо до літа питання з нею не вирішиться, обов'язково теж завітаю. В мене мама російськомовна білоруска, живе в Україні зі свого 21-річного віку, страшенна патріотка-порохоботка і навіть може не дуже вміло, але може і хоче українською! А тут ти диви, яка цяця...",
1.4941E+18,"Åkessons svar och återkoppling på just den frågan, är så mycket mer hållbar och trovärdig än den genanta och tunna frågeställningen. https://t.co/Ut2LSdVAji",
1.4941E+18,"З початку лютого імпорт газу в Україну зріс більш ніж у чотири рази, - ОГТСУ\n\n#ZIK #ЗІК #новини #Україна #news #Ukraine\nhttps://t.co/DExHcltEGz",
1.4941E+18,Ma anche a voi il protagonista di attack on titans ricorda cristoincroce?,
1.4941E+18,"Rússia e Ucrânia dividem 2 mil quilômetros de fronteira, equivalente à distância de São Paulo a Salvador. Mas esta não é uma relação pacífica.\n\nEm setembro de 2021, 81% dos ucranianos disseram ter uma opinião negativa em relação a Putin.\n\nhttps://t.co/oHtX39IDBU",
1.4941E+18,"DISTURBING NEWS: 8 Northerners confirmed killed yesternight Tuesday by Unknown Gunmen who invaded new Cattle Market in Omuma-Uzo, Ukwa West LGA of Abia State. Also shops were burnt and several cattle butchered. The state government has condemned the attack &amp; security reinforced https://t.co/Lf5pqbSMKe",
1.4941E+18,"Hey @hulu \n\nIt's 2022, we know you have the technology to make the ads the same volume as the show we're watching. \n\nStart using it so I don't have a heart attack the next time an ad runs.\n\nYour friend,\n\nZeke.",
1.4941E+18,"@Tex_of_Tassie @KiLeRaD I assume that’s a rhetorical question meaning you disagree with most researchers and most animal management officers that roaming pet cats are in danger of disease, attack &amp; road death.. and they are contributing to ecological degradation in urban areas. But you do you.",
1.4941E+18,@Beyond_Mystic just had the thought...is this the first salvo in the global cyber attack that has been predicted?? https://t.co/wovQOMC0Cb,
1.4941E+18,"Después de las advertencias de Duque, Putin desiste de sus maniobras militares y se esconde debajo de la cama.",
1.4941E+18,"👨‍👦 Bolsonaro justificou a presença do vereador do Rio, Carlos Bolsonaro, na viagem para Rússia com o seguinte argumento: ""Ele é melhor do que os meus ajudantes"". https://t.co/2UjK04GvB0",
1.4941E+18,Call me a conspiracist if you must but how come the BBC have suddenly forgotten all about partygate &amp; Tory cronyism and haven't even mentioned that the High Court found both Hancock &amp; Johnson have acted unlawfully?\n\nRussian v Ukraine seems to have buried everything else?,
1.4941E+18,"NEW: Russia has increased its troop presence along the Ukrainian border by as many as 7,000 troops, with some arriving as recently as today, a senior administration official tells us. @NewsNation",
1.4941E+18,"@MysterySolvent Heart attack or nose, which will go first?",
1.4941E+18,"Bundeskanzler Scholz reist in einer extrem angespannten Situation nach Kiew und Moskau. Im Kreml will er #Putin klar machen, dass der Westen einem Angriff auf die #Ukraine mit harten Sanktionen begegnen würde, schreibt @mwehner4. https://t.co/PNoZP6RI0Q",
1.4941E+18,"@Cabinfever2019 @ChaddestChad @EmbassyofRussia @mfa_russia Trust him, he definitely lives in Ukraine and definitely not the UK like you might gather from his Twitter history",
1.4941E+18,"Struggling, to Put Defence Force\nPersonel into #AgedCareCrisis\n\nStruggling, to Send Australias LARGEST Naval Ship to Tonga without Breaking Down\n\nStruggling, to LAUNCH Attack Air Force Aircraft\n\nBUT  WE'LL  DEFEND Australia says\nThe #PeterDutton \n\nhttps://t.co/gcJhdxhftf",
1.4941E+18,@Dana61895636 @amyklobuchar Why do you hate a democratic Ukraine and why do you support a Russian authoritarian regime?,
1.4941E+18,"@xxxtellaaa putin simplesmente um dos políticos mais habilidosos vivos, o biden é um amador perto dele",
1.4941E+18,"La región del Donbass, en el este de Ucrania, se encuentra bajo el control de grupos separatistas prorrusos desde julio de 2018 https://t.co/hfS2JxQ1zT",
1.4941E+18,@MMeatloaf7 PUTIN still in movie WAR,
1.4941E+18,"@brianstelter Which network was it that talked about Trump-Russia nonstop for 2 years, only to find out there was nothing to it?",
1.4941E+18,@MichaelArt123 PUTIN better keep an eye on his… BORSCHT,
1.4941E+18,BBC News - Ukraine crisis: How much Russian money is there in the UK?\nhttps://t.co/ZDnpRpPKxF,
1.4941E+18,"Vereador do Mundo: Carluxo (Republicanos-RJ) falta à Câmara, de novo, para passear com o pai na Rússia. Essa já é, pelo menos, a 12ª viagem internacional que Bolsonaro leva um dos filhos. Nenhum deles compõe o governo e gasto é público (Fórum)",
1.4941E+18,На дорогах Киева заметили необычное авто: Mercedes «переодели» в ковер - Судебно-юридическая газета https://t.co/4T9U7ERmkN,
1.4941E+18,PS - Rep @jenna_persons has shamefully remained silent on this attack. Rep. Persons-Mulicka picks and chooses which constituents she represents and sits with her arms crossed as her colleagues describe what her constituents face when seeking health care. We deserve better.,
1.4941E+18,🚨 BREAKING: CNN reports that #Russia has added 7000 troops along the #Ukraine border in recent days,
1.4941E+18,ドイツ、ショルツ外交に大変厳しいコラム。これはここ数日の話への不満ではない。\nChancellor Olaf Scholz flew to Moscow to try to stem the Ukraine emergency. But you can't negotiate with Putin from a position of weakness https://t.co/0iGPgn9MWR,
1.4941E+18,#sensex #BankniftyNifty\n#nseindia #BSE #StockMarketindia\nhttps://t.co/yn9F53xweV,
1.4941E+18,"Quero saber quem financia os 🤖 🤖 🤖 🤖 🤖  do Carluxo mamateiro enquanto ele passeia pela Rússia com Bolsonaro Comunista.\nSerá que STF, TSE e PGR também querem?\n#CarluxoMamateiro\n#BolsonaroComunista https://t.co/RlPoA0jPiS",
1.4941E+18,Russia's baffling excuse for Kamila Valieva's failed drug test https://t.co/l6IqXfBdC8,
1.4941E+18,#WWEAsuka🤡 hip attack to Majin Buu https://t.co/vjgvIVdsHS,
1.4941E+18,"""With Trump (preferably) or without him, we have no choice.”\n\nThe feds say that Oath Keepers founder Stewart Rhodes wrote to co-conspirators that Trump ""must know that if he fails to act, we will.”\n\nhttps://t.co/pXq4qRsekS",
1.4941E+18,"If Russia invades Ukraine, the United States and its allies are prepared to respond with penalties aimed at exacting economic pain and global isolation, US President Joe Biden says. https://t.co/Bd9eIi4jQB",
1.4941E+18,hallow! im new to #anitwt / #anitwit im looking for mutuals :)\n\n☆ One Piece\n☆ Hunter x Hunter\n☆ Vinland Saga\n☆ Death Note\n☆ Jujutsu Kaisen\n☆ Black Clover\n☆ Bleach\n☆ JoJo's bizarre adventure\n☆ Attack on Titan\n☆ FMAB\n☆ Demon Slayer\n☆ Golden Time\n Def moree\n\nRts/like :),
1.4941E+18,Российский самолет опасно приблизился к самолетам ВМС США над Средиземным морем https://t.co/6kkNSWesKM,
1.4941E+18,Doctor first thought brutal knife attack at his home by teen was Halloween prank https://t.co/82CLLrJWZk https://t.co/oR5PjgjbUM,
1.4941E+18,Bolsonaro insinuates Putin may have pulled back troops due to his trip to Moscow: “Coincidentally — OR NOT — Russian troops left the border [when my visit took place].” 🤦🏼‍♂️ https://t.co/OyC5owkuXU,
1.4941E+18,"@TimJDillon Go to Ukraine, fun trip 🇺🇦",
1.4941E+18,@JacquiHeinrich if they pulled out  5k  and then sent in and additional 7k  then they did withdraw ....   sounds like putin using the same math they used to count biden ballots....,
1.4941E+18,@AP Putin lied? Wow. So out of character for former KGB.,
1.4941E+18,Грузия поддерживает украинский народ в борьбе за свободу https://t.co/d1OGoXb2bb,
1.4941E+18,Why did Biden just offer Ukraine $1 billion to help its economy even though the US is currently suffering from runaway inflation?\n\n🤔,
1.4941E+18,I think Russia will invade Ukraine,
1.4941E+18,"Diferentemente do Fla-Flu no âmbito interno, uma aproximação do Brasil com a Rússia não implicou, necessariamente, se afastar dos EUA. Um dos melhores momentos da relação entre Brasil e EUA nas últimas décadas (Bush-Lula) coincidiu com uma boa relação entre Lula e Putin. https://t.co/KGY1aLZ3Fc",
1.4941E+18,@FoxNews Says The Putin Propaganda Network.,
1.4941E+18,@kaitlancollins And coincidentally the biggest cyberattack to hit the Ukraine just occurred as well.,
1.4941E+18,* Fukign.    Blushing\nHe's blue now!  That was your attack! * https://t.co/rjKljmKz8d,
1.4941E+18,"With one exception,NATO's member Turkey.They may feel free to invade and occupy Cyprus and threaten with war NATO ally Greece.NATO's Charter Articles 1 and 2 systematically violated by a NATO member.Double standards? https://t.co/TyLqCLCZAk",
1.4941E+18,Ukraine Invasion Scheduled for Wednesday Canceled\nhttps://t.co/PpqKZv2pce https://t.co/TwCCjkloxk,UC
1.4941E+18,🇷🇺🇺🇦 | El Kremlin también ha tratado de crear las bases para una justificar invasión a través de una campaña de propaganda en donde acusan a Ucrania de lanzar una ofensiva contra las áreas controladas por los separatistas en la región del Donbass. \nhttps://t.co/8riAtzHW2O,
1.4941E+18,@RudyHavenstein If I remember correctly that's what happened after the fall of the Soviet Union. The exact amount of money pumped in to Russia ended up in offshore accounts.,
1.4941E+18,Another thoughtful essay from Andrew Michta https://t.co/EpzVH0BXYR,
1.4941E+18,"The Kremlin, Vladimir Putin and ice baths: Photos of life in Russia https://t.co/X2lo6j2rC6",
1.4941E+18,"CONTINUED: “…which shows the coordination of attackers' actions, attracting a significant amount of resources to carry out this attack, but I repeat that the situation is under control and Ukraine is coping with this attack.""\n\n(2/2)\n\nFrom NBC’s team in Ukraine.",
1.4941E+18,"This is holding up about as well as your Intelligence Community Assessment.\n\nWhich raises a question: Why did you brief/warn Obama on Clinton's plans, send a memo re: those plans to Comey/Strzok and then set about establishing the Russia narrative that Clinton's plan called for? https://t.co/qXeuXj5ThN",
1.4941E+18,"two of the largest propaganda arms in the world are playing a game of ""no u"" with Ukraine",
1.4941E+18,Ibuprofen could increase heart attack risk – ‘May happen without warning’ https://t.co/lUEqr8ZoCx,
1.4941E+18,"Não citei três países: Moldávia, Geórgia e Ucrânia.\n\nOs três estão num limbo - até desejam fazer parte da OTAN, mas têm medo da briga com Moscou.\n\nDos três, ninguém representaria maior vulnerabilidade geográfica à Rússia, em caso de aliança com a OTAN, do que a Ucrânia. https://t.co/8quef6k81h",
1.4941E+18,Australia is standing firm on its decision not to send troops to Europe as Russia threatens to invade Ukraine but will instead provide cyber support\n\nFormer National Security Adviser to the PM &amp; current Labor MP @PeterKhalilMP says we can't let Putin win\n\nhttps://t.co/aZ8cnk3asS,
1.4941E+18,We spoke to 7 ex-CIA and Pentagon experts. Here's what they say Putin wants in Ukraine. https://t.co/Nv2KKYNR1p,
1.4941E+18,"""No caminho pelo  restabelecimento de nossa aposentadoria, muitas vezes, nos sentimos solitários e a desesperança invade nossa mente. 🥷🏻 Aposentado você não está só. """"Tamo Junto"""" nessa luta! @jdoriajr #DoriaNaoDecola""",
1.4941E+18,"@Eulavomeucarv Carluxo na Rússia significa que o Brasil tá mais avacalhado que a casa da mãe Joana. Brasil no fundo do poço, irrecuperável.",
1.4941E+18,"O motivo é simples: A Rússia está tão longe do Brasil q ela não representa uma ameaça estratégica. A relação econômica é limitada, mas ter relações políticas próximas com outras grandes potências como Moscou ajuda o Brasil a gerenciar sua relação altamente assimétrica com os EUA.",
1.4941E+18,"@DiegoLo29234998 @ushouldbeontv @GlosLiveOnline @DiEM_25 @HowieHawkins @Underground_RT @RT_russian @RT_com @GeorgeSzamuely @Glenn_Diesen @LeeCamp Ukraine is not in NATO, boo. \nThey considered it 2014 &amp; decided nah. \nPutin yelping about NATO while amassing forces at Ukraine border is like little kid stealing from cookie jar while saying “It’s not me taking cookies, it’s Nicolai! He’s such a bad boy. Let’s punish him!”",
1.4941E+18,@flaviocostaf Putin é master black belt enxadrista das galáxia,
1.4941E+18,"Breaking: US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback - CNN Politics https://t.co/DIhAoSH5PA",
1.4941E+18,@phoric_sunflowr Gash 1 is about to attack very hard 😂😂😂 \n#bbmzansi,
1.4941E+18,Is the relentless attack on our largest trading partner just plain dumb…or is it another manifestation of #ScottyTheCompletePsycho ? 🤷🏻‍♂️,
1.4941E+18,"#BREAKING: US official says Russia has moved up to 7,000 soldiers to Ukraine border over past few days",
1.4941E+18,"2018 - Fortalecerei a lava Jato\n2020- Acabei com a lava jato\n2018 - Centrão só tem ladrão tô fora  \n2021 - Eu sou o centrão\n2018 - Todos os comunistas são canalhas\n2022 - Sou solidário a Rússia conte comigo na defesa, agricultura, gás e petróleo.  \n\nE ai gado! Quem mente mesmo?",
1.4941E+18,Russia is adding more troops along the border with Ukraine up to 7000 🙏,
1.4941E+18,"Somos solidários à Rússia, diz Bolsonaro em encontro com Putin https://t.co/p1tQl8LltK",
1.4941E+18,"US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/UbaNgjgaYX",
1.4941E+18,"Just like the Obama Administration weaponized the IRS to attack us, they knowingly and willingly allowed the Clinton Campaign to spy on a President-elect.\n\nThe Obama Administration was one of the most corrupt White House's in American history.",
1.4941E+18,"@beyoncevision @davidmonrrealjr @PopCrave Oh what I love is how easily riled up her stans are. They've always been this way, but now I'm secure enough to not care what they think, thank God. It's ridiculous how someone will attack you for simply disagreeing with an artist they like, then lambast you for making a joke 😂",
1.4941E+18,In the heart of new Moscow City's International Business Center towers stunning skyscrapers surrounded   #OfficeBuilding #Building #City #Town #Urban #Architecture #Metropolis #HighRise #Industrial #Modern #Russia #Moscow https://t.co/i9XQLu55yu,
1.4941E+18,💫The final video with #TAEHYUNG congratulations from army from Russia and other CIS countries 🥳\n\nVideo filming did't take place in Belarus and Kazan due to bad weather conditions💨\n\n#TAEHYUNGDAY \n#Taehyungbirthday \n#taehyungbirthdaycongrats \n#Taehyungbirthday \n\n@BTS_twt https://t.co/k8EupYJnzV,
1.4941E+18,"@NastyaAhmed @MrSmithG2W1 Russia has soldiers in the crimean peninsula which they forcefully seized from Ukraine.\n\nSo yes, technically Putin has troops in Ukraine's territory right now.",
1.4941E+18,"Ukraine: On Unity Day, Flags Convey Endurance, Defiance | https://t.co/IHZPYdDRfd https://t.co/o1Hkdn0h7K via @Newsmax",
1.4941E+18,"@KofmanMichael It also stands to reason that within 72 hours of commencing an operation, Russia would try some trickery.",
1.4941E+18,"@JoeBiden, Come on, man. How would you know anything if either Susan Rice or Ron Klan didn’t put it in your teleprompter? Don’t you understand that YOU are a TOOL of China’s CCP and Russia’s Putin? You sold this country out when you became @barrockobama’s point man! Yeah, HUBRIS! https://t.co/X2OewgwHN3",
1.4941E+18,Yes.  The Palestinian Wasp reports that the Big Guy spoke to Putin.  If Putin takes the heat off until after the elections\n\nHe'll let Russia take Ukraine &amp; throw in Taiwan 🇹🇼 \nfor China 🇨🇳 \n\nIf he gets the usual 25% https://t.co/cii2jAZix9,
1.4941E+18,#Russia https://t.co/iq9Aaeehqf,
1.4941E+18,@flferronato Três muleques de toga fizeram uma provocação a Rússia enquanto o PR Bolsonaro está lá são uns bostas.,
1.4941E+18,"@JimNastics2 @tori___g @ivarrkosto The truth is that in Russia, any girl from a poor family and a small town can train with the most famous coach in the country (not only Eteri), if she is talented, absolutely free. She won't pay for classes. Everyone has a chance.",
1.4941E+18,"@melaniejoly Maybe you forgot it, but Russia moved troops across its own land, not yours.",
1.4941E+18,"Extra! Extra! Furo de reportagem: Bolso conseguiu ""persuadir"" Putin de recuar ameaçando exportar para a Rússia o curso de ""homem sensível"" ministrado pelo imitador de focas, e Putin reagiu alegando que perde a Ucrânia, mas jamais a masculinidade tóxica! Pode checar, Estadão!",
